season,week,game_type,home_team,away_team,home_score,away_score,result,total
2007,12,REG,ARI,SF,31.0,37.0,-6.0,68.0
2007,12,REG,CHI,DEN,37.0,34.0,3.0,71.0
2007,12,REG,SD,BAL,32.0,14.0,18.0,46.0
2007,12,REG,NE,PHI,31.0,28.0,3.0,59.0
2007,12,REG,PIT,MIA,3.0,0.0,3.0,3.0
2007,13,REG,DAL,GB,37.0,27.0,10.0,64.0
2007,13,REG,CAR,SF,31.0,14.0,17.0,45.0
2007,13,REG,IND,JAX,28.0,25.0,3.0,53.0
2007,13,REG,KC,SD,10.0,24.0,-14.0,34.0
2007,13,REG,MIA,NYJ,13.0,40.0,-27.0,53.0
2007,13,REG,MIN,DET,42.0,10.0,32.0,52.0
2007,13,REG,PHI,SEA,24.0,28.0,-4.0,52.0
2007,13,REG,STL,ATL,28.0,16.0,12.0,44.0
2007,13,REG,TEN,HOU,28.0,20.0,8.0,48.0
2007,13,REG,WAS,BUF,16.0,17.0,-1.0,33.0
2007,13,REG,ARI,CLE,27.0,21.0,6.0,48.0
2007,13,REG,OAK,DEN,34.0,20.0,14.0,54.0
2007,13,REG,CHI,NYG,16.0,21.0,-5.0,37.0
2007,13,REG,NO,TB,23.0,27.0,-4.0,50.0
2007,13,REG,PIT,CIN,24.0,10.0,14.0,34.0
2007,13,REG,BAL,NE,24.0,27.0,-3.0,51.0
2007,14,REG,WAS,CHI,24.0,16.0,8.0,40.0
2007,14,REG,BUF,MIA,38.0,17.0,21.0,55.0
2007,14,REG,CIN,STL,19.0,10.0,9.0,29.0
2007,14,REG,DET,DAL,27.0,28.0,-1.0,55.0
2007,14,REG,GB,OAK,38.0,7.0,31.0,45.0
2007,14,REG,HOU,TB,28.0,14.0,14.0,42.0
2007,14,REG,JAX,CAR,37.0,6.0,31.0,43.0
2007,14,REG,PHI,NYG,13.0,16.0,-3.0,29.0
2007,14,REG,TEN,SD,17.0,23.0,-6.0,40.0
2007,14,REG,SEA,ARI,42.0,21.0,21.0,63.0
2007,14,REG,SF,MIN,7.0,27.0,-20.0,34.0
2007,14,REG,DEN,KC,41.0,7.0,34.0,48.0
2007,14,REG,NE,PIT,34.0,13.0,21.0,47.0
2007,14,REG,NYJ,CLE,18.0,24.0,-6.0,42.0
2007,14,REG,BAL,IND,20.0,44.0,-24.0,64.0
2007,14,REG,ATL,NO,14.0,34.0,-20.0,48.0
2007,15,REG,HOU,DEN,31.0,13.0,18.0,44.0
2007,15,REG,SF,CIN,20.0,13.0,7.0,33.0
2007,15,REG,CAR,SEA,13.0,10.0,3.0,23.0
2007,15,REG,CLE,BUF,8.0,0.0,8.0,8.0
2007,15,REG,KC,TEN,17.0,26.0,-9.0,43.0
2007,15,REG,MIA,BAL,22.0,16.0,6.0,38.0
2007,15,REG,NE,NYJ,20.0,10.0,10.0,30.0
2007,15,REG,NO,ARI,31.0,24.0,7.0,55.0
2007,15,REG,PIT,JAX,22.0,29.0,-7.0,51.0
2007,15,REG,STL,GB,14.0,33.0,-19.0,47.0
2007,15,REG,TB,ATL,37.0,3.0,34.0,40.0
2007,15,REG,OAK,IND,14.0,21.0,-7.0,35.0
2007,15,REG,DAL,PHI,6.0,10.0,-4.0,16.0
2007,15,REG,SD,DET,51.0,14.0,37.0,65.0
2007,15,REG,NYG,WAS,10.0,22.0,-12.0,32.0
2007,15,REG,MIN,CHI,20.0,13.0,7.0,33.0
2007,16,REG,STL,PIT,24.0,41.0,-17.0,65.0
2007,16,REG,CAR,DAL,13.0,20.0,-7.0,33.0
2007,16,REG,BUF,NYG,21.0,38.0,-17.0,59.0
2007,16,REG,CHI,GB,35.0,7.0,28.0,42.0
2007,16,REG,CIN,CLE,19.0,14.0,5.0,33.0
2007,16,REG,DET,KC,25.0,20.0,5.0,45.0
2007,16,REG,IND,HOU,38.0,15.0,23.0,53.0
2007,16,REG,JAX,OAK,49.0,11.0,38.0,60.0
2007,16,REG,NO,PHI,23.0,38.0,-15.0,61.0
2007,16,REG,ARI,ATL,30.0,27.0,3.0,57.0
2007,16,REG,SF,TB,21.0,19.0,2.0,40.0
2007,16,REG,NE,MIA,28.0,7.0,21.0,35.0
2007,16,REG,SEA,BAL,27.0,6.0,21.0,33.0
2007,16,REG,TEN,NYJ,10.0,6.0,4.0,16.0
2007,16,REG,MIN,WAS,21.0,32.0,-11.0,53.0
2007,16,REG,SD,DEN,23.0,3.0,20.0,26.0
2007,17,REG,NYG,NE,35.0,38.0,-3.0,73.0
2007,17,REG,ATL,SEA,44.0,41.0,3.0,85.0
2007,17,REG,CHI,NO,33.0,25.0,8.0,58.0
2007,17,REG,CLE,SF,20.0,7.0,13.0,27.0
2007,17,REG,GB,DET,34.0,13.0,21.0,47.0
2007,17,REG,HOU,JAX,42.0,28.0,14.0,70.0
2007,17,REG,MIA,CIN,25.0,38.0,-13.0,63.0
2007,17,REG,PHI,BUF,17.0,9.0,8.0,26.0
2007,17,REG,TB,CAR,23.0,31.0,-8.0,54.0
2007,17,REG,ARI,STL,48.0,19.0,29.0,67.0
2007,17,REG,BAL,PIT,27.0,21.0,6.0,48.0
2007,17,REG,DEN,MIN,22.0,19.0,3.0,41.0
2007,17,REG,NYJ,KC,13.0,10.0,3.0,23.0
2007,17,REG,OAK,SD,17.0,30.0,-13.0,47.0
2007,17,REG,WAS,DAL,27.0,6.0,21.0,33.0
2007,17,REG,IND,TEN,10.0,16.0,-6.0,26.0
2007,18,WC,SEA,WAS,35.0,14.0,21.0,49.0
2007,18,WC,PIT,JAX,29.0,31.0,-2.0,60.0
2007,18,WC,TB,NYG,14.0,24.0,-10.0,38.0
2007,18,WC,SD,TEN,17.0,6.0,11.0,23.0
2007,19,DIV,GB,SEA,42.0,20.0,22.0,62.0
2007,19,DIV,NE,JAX,31.0,20.0,11.0,51.0
2007,19,DIV,IND,SD,24.0,28.0,-4.0,52.0
2007,19,DIV,DAL,NYG,17.0,21.0,-4.0,38.0
2007,20,CON,NE,SD,21.0,12.0,9.0,33.0
2007,20,CON,GB,NYG,20.0,23.0,-3.0,43.0
2007,21,SB,NE,NYG,14.0,17.0,-3.0,31.0
2008,1,REG,NYG,WAS,16.0,7.0,9.0,23.0
2008,1,REG,ATL,DET,34.0,21.0,13.0,55.0
2008,1,REG,BAL,CIN,17.0,10.0,7.0,27.0
2008,1,REG,BUF,SEA,34.0,10.0,24.0,44.0
2008,1,REG,MIA,NYJ,14.0,20.0,-6.0,34.0
2008,1,REG,NE,KC,17.0,10.0,7.0,27.0
2008,1,REG,NO,TB,24.0,20.0,4.0,44.0
2008,1,REG,PHI,STL,38.0,3.0,35.0,41.0
2008,1,REG,PIT,HOU,38.0,17.0,21.0,55.0
2008,1,REG,TEN,JAX,17.0,10.0,7.0,27.0
2008,1,REG,CLE,DAL,10.0,28.0,-18.0,38.0
2008,1,REG,SD,CAR,24.0,26.0,-2.0,50.0
2008,1,REG,SF,ARI,13.0,23.0,-10.0,36.0
2008,1,REG,IND,CHI,13.0,29.0,-16.0,42.0
2008,1,REG,GB,MIN,24.0,19.0,5.0,43.0
2008,1,REG,OAK,DEN,14.0,41.0,-27.0,55.0
2008,2,REG,CAR,CHI,20.0,17.0,3.0,37.0
2008,2,REG,CIN,TEN,7.0,24.0,-17.0,31.0
2008,2,REG,DET,GB,25.0,48.0,-23.0,73.0
2008,2,REG,JAX,BUF,16.0,20.0,-4.0,36.0
2008,2,REG,KC,OAK,8.0,23.0,-15.0,31.0
2008,2,REG,MIN,IND,15.0,18.0,-3.0,33.0
2008,2,REG,STL,NYG,13.0,41.0,-28.0,54.0
2008,2,REG,WAS,NO,29.0,24.0,5.0,53.0
2008,2,REG,SEA,SF,30.0,33.0,-3.0,63.0
2008,2,REG,TB,ATL,24.0,9.0,15.0,33.0
2008,2,REG,ARI,MIA,31.0,10.0,21.0,41.0
2008,2,REG,DEN,SD,39.0,38.0,1.0,77.0
2008,2,REG,NYJ,NE,10.0,19.0,-9.0,29.0
2008,2,REG,CLE,PIT,6.0,10.0,-4.0,16.0
2008,2,REG,DAL,PHI,41.0,37.0,4.0,78.0
2008,3,REG,ATL,KC,38.0,14.0,24.0,52.0
2008,3,REG,BUF,OAK,24.0,23.0,1.0,47.0
2008,3,REG,CHI,TB,24.0,27.0,-3.0,51.0
2008,3,REG,MIN,CAR,20.0,10.0,10.0,30.0
2008,3,REG,NE,MIA,13.0,38.0,-25.0,51.0
2008,3,REG,NYG,CIN,26.0,23.0,3.0,49.0
2008,3,REG,TEN,HOU,31.0,12.0,19.0,43.0
2008,3,REG,WAS,ARI,24.0,17.0,7.0,41.0
2008,3,REG,DEN,NO,34.0,32.0,2.0,66.0
2008,3,REG,SEA,STL,37.0,13.0,24.0,50.0
2008,3,REG,SF,DET,31.0,13.0,18.0,44.0
2008,3,REG,BAL,CLE,28.0,10.0,18.0,38.0
2008,3,REG,IND,JAX,21.0,23.0,-2.0,44.0
2008,3,REG,PHI,PIT,15.0,6.0,9.0,21.0
2008,3,REG,GB,DAL,16.0,27.0,-11.0,43.0
2008,3,REG,SD,NYJ,48.0,29.0,19.0,77.0
2008,4,REG,CAR,ATL,24.0,9.0,15.0,33.0
2008,4,REG,CIN,CLE,12.0,20.0,-8.0,32.0
2008,4,REG,JAX,HOU,30.0,27.0,3.0,57.0
2008,4,REG,KC,DEN,33.0,19.0,14.0,52.0
2008,4,REG,NO,SF,31.0,17.0,14.0,48.0
2008,4,REG,NYJ,ARI,56.0,35.0,21.0,91.0
2008,4,REG,TB,GB,30.0,21.0,9.0,51.0
2008,4,REG,TEN,MIN,30.0,17.0,13.0,47.0
2008,4,REG,OAK,SD,18.0,28.0,-10.0,46.0
2008,4,REG,STL,BUF,14.0,31.0,-17.0,45.0
2008,4,REG,DAL,WAS,24.0,26.0,-2.0,50.0
2008,4,REG,CHI,PHI,24.0,20.0,4.0,44.0
2008,4,REG,PIT,BAL,23.0,20.0,3.0,43.0
2008,5,REG,BAL,TEN,10.0,13.0,-3.0,23.0
2008,5,REG,CAR,KC,34.0,0.0,34.0,34.0
2008,5,REG,DET,CHI,7.0,34.0,-27.0,41.0
2008,5,REG,GB,ATL,24.0,27.0,-3.0,51.0
2008,5,REG,HOU,IND,27.0,31.0,-4.0,58.0
2008,5,REG,MIA,SD,17.0,10.0,7.0,27.0
2008,5,REG,NYG,SEA,44.0,6.0,38.0,50.0
2008,5,REG,PHI,WAS,17.0,23.0,-6.0,40.0
2008,5,REG,DEN,TB,16.0,13.0,3.0,29.0
2008,5,REG,ARI,BUF,41.0,17.0,24.0,58.0
2008,5,REG,DAL,CIN,31.0,22.0,9.0,53.0
2008,5,REG,SF,NE,21.0,30.0,-9.0,51.0
2008,5,REG,JAX,PIT,21.0,26.0,-5.0,47.0
2008,5,REG,NO,MIN,27.0,30.0,-3.0,57.0
2008,6,REG,ATL,CHI,22.0,20.0,2.0,42.0
2008,6,REG,HOU,MIA,29.0,28.0,1.0,57.0
2008,6,REG,IND,BAL,31.0,3.0,28.0,34.0
2008,6,REG,MIN,DET,12.0,10.0,2.0,22.0
2008,6,REG,NO,OAK,34.0,3.0,31.0,37.0
2008,6,REG,NYJ,CIN,26.0,14.0,12.0,40.0
2008,6,REG,TB,CAR,27.0,3.0,24.0,30.0
2008,6,REG,WAS,STL,17.0,19.0,-2.0,36.0
2008,6,REG,DEN,JAX,17.0,24.0,-7.0,41.0
2008,6,REG,ARI,DAL,30.0,24.0,6.0,54.0
2008,6,REG,SEA,GB,17.0,27.0,-10.0,44.0
2008,6,REG,SF,PHI,26.0,40.0,-14.0,66.0
2008,6,REG,SD,NE,30.0,10.0,20.0,40.0
2008,6,REG,CLE,NYG,35.0,14.0,21.0,49.0
2008,7,REG,BUF,SD,23.0,14.0,9.0,37.0
2008,7,REG,CAR,NO,30.0,7.0,23.0,37.0
2008,7,REG,CHI,MIN,48.0,41.0,7.0,89.0
2008,7,REG,CIN,PIT,10.0,38.0,-28.0,48.0
2008,7,REG,KC,TEN,10.0,34.0,-24.0,44.0
2008,7,REG,MIA,BAL,13.0,27.0,-14.0,40.0
2008,7,REG,NYG,SF,29.0,17.0,12.0,46.0
2008,7,REG,STL,DAL,34.0,14.0,20.0,48.0
2008,7,REG,HOU,DET,28.0,21.0,7.0,49.0
2008,7,REG,GB,IND,34.0,14.0,20.0,48.0
2008,7,REG,OAK,NYJ,16.0,13.0,3.0,29.0
2008,7,REG,WAS,CLE,14.0,11.0,3.0,25.0
2008,7,REG,TB,SEA,20.0,10.0,10.0,30.0
2008,7,REG,NE,DEN,41.0,7.0,34.0,48.0
2008,8,REG,BAL,OAK,29.0,10.0,19.0,39.0
2008,8,REG,CAR,ARI,27.0,23.0,4.0,50.0
2008,8,REG,DAL,TB,13.0,9.0,4.0,22.0
2008,8,REG,DET,WAS,17.0,25.0,-8.0,42.0
2008,8,REG,MIA,BUF,25.0,16.0,9.0,41.0
2008,8,REG,NE,STL,23.0,16.0,7.0,39.0
2008,8,REG,NO,SD,37.0,32.0,5.0,69.0
2008,8,REG,NYJ,KC,28.0,24.0,4.0,52.0
2008,8,REG,PHI,ATL,27.0,14.0,13.0,41.0
2008,8,REG,HOU,CIN,35.0,6.0,29.0,41.0
2008,8,REG,JAX,CLE,17.0,23.0,-6.0,40.0
2008,8,REG,PIT,NYG,14.0,21.0,-7.0,35.0
2008,8,REG,SF,SEA,13.0,34.0,-21.0,47.0
2008,8,REG,TEN,IND,31.0,21.0,10.0,52.0
2008,9,REG,BUF,NYJ,17.0,26.0,-9.0,43.0
2008,9,REG,CHI,DET,27.0,23.0,4.0,50.0
2008,9,REG,CIN,JAX,21.0,19.0,2.0,40.0
2008,9,REG,CLE,BAL,27.0,37.0,-10.0,64.0
2008,9,REG,KC,TB,27.0,30.0,-3.0,57.0
2008,9,REG,MIN,HOU,28.0,21.0,7.0,49.0
2008,9,REG,STL,ARI,13.0,34.0,-21.0,47.0
2008,9,REG,TEN,GB,19.0,16.0,3.0,35.0
2008,9,REG,DEN,MIA,17.0,26.0,-9.0,43.0
2008,9,REG,NYG,DAL,35.0,14.0,21.0,49.0
2008,9,REG,OAK,ATL,0.0,24.0,-24.0,24.0
2008,9,REG,SEA,PHI,7.0,26.0,-19.0,33.0
2008,9,REG,IND,NE,18.0,15.0,3.0,33.0
2008,9,REG,WAS,PIT,6.0,23.0,-17.0,29.0
2008,10,REG,CLE,DEN,30.0,34.0,-4.0,64.0
2008,10,REG,ATL,NO,34.0,20.0,14.0,54.0
2008,10,REG,CHI,TEN,14.0,21.0,-7.0,35.0
2008,10,REG,DET,JAX,14.0,38.0,-24.0,52.0
2008,10,REG,HOU,BAL,13.0,41.0,-28.0,54.0
2008,10,REG,MIA,SEA,21.0,19.0,2.0,40.0
2008,10,REG,MIN,GB,28.0,27.0,1.0,55.0
2008,10,REG,NE,BUF,20.0,10.0,10.0,30.0
2008,10,REG,NYJ,STL,47.0,3.0,44.0,50.0
2008,10,REG,OAK,CAR,6.0,17.0,-11.0,23.0
2008,10,REG,PIT,IND,20.0,24.0,-4.0,44.0
2008,10,REG,SD,KC,20.0,19.0,1.0,39.0
2008,10,REG,PHI,NYG,31.0,36.0,-5.0,67.0
2008,10,REG,ARI,SF,29.0,24.0,5.0,53.0
2008,11,REG,NE,NYJ,31.0,34.0,-3.0,65.0
2008,11,REG,ATL,DEN,20.0,24.0,-4.0,44.0
2008,11,REG,CAR,DET,31.0,22.0,9.0,53.0
2008,11,REG,CIN,PHI,13.0,13.0,0.0,26.0
2008,11,REG,GB,CHI,37.0,3.0,34.0,40.0
2008,11,REG,IND,HOU,33.0,27.0,6.0,60.0
2008,11,REG,KC,NO,20.0,30.0,-10.0,50.0
2008,11,REG,MIA,OAK,17.0,15.0,2.0,32.0
2008,11,REG,NYG,BAL,30.0,10.0,20.0,40.0
2008,11,REG,TB,MIN,19.0,13.0,6.0,32.0
2008,11,REG,SEA,ARI,20.0,26.0,-6.0,46.0
2008,11,REG,SF,STL,35.0,16.0,19.0,51.0
2008,11,REG,JAX,TEN,14.0,24.0,-10.0,38.0
2008,11,REG,PIT,SD,11.0,10.0,1.0,21.0
2008,11,REG,WAS,DAL,10.0,14.0,-4.0,24.0
2008,11,REG,BUF,CLE,27.0,29.0,-2.0,56.0
2008,12,REG,PIT,CIN,27.0,10.0,17.0,37.0
2008,12,REG,BAL,PHI,36.0,7.0,29.0,43.0
2008,12,REG,CLE,HOU,6.0,16.0,-10.0,22.0
2008,12,REG,DAL,SF,35.0,22.0,13.0,57.0
2008,12,REG,DET,TB,20.0,38.0,-18.0,58.0
2008,12,REG,JAX,MIN,12.0,30.0,-18.0,42.0
2008,12,REG,KC,BUF,31.0,54.0,-23.0,85.0
2008,12,REG,MIA,NE,28.0,48.0,-20.0,76.0
2008,12,REG,STL,CHI,3.0,27.0,-24.0,30.0
2008,12,REG,TEN,NYJ,13.0,34.0,-21.0,47.0
2008,12,REG,DEN,OAK,10.0,31.0,-21.0,41.0
2008,12,REG,ARI,NYG,29.0,37.0,-8.0,66.0
2008,12,REG,ATL,CAR,45.0,28.0,17.0,73.0
2008,12,REG,SEA,WAS,17.0,20.0,-3.0,37.0
2008,12,REG,SD,IND,20.0,23.0,-3.0,43.0
2008,12,REG,NO,GB,51.0,29.0,22.0,80.0
2008,13,REG,DET,TEN,10.0,47.0,-37.0,57.0
2008,13,REG,DAL,SEA,34.0,9.0,25.0,43.0
2008,13,REG,PHI,ARI,48.0,20.0,28.0,68.0
2008,13,REG,BUF,SF,3.0,10.0,-7.0,13.0
2008,13,REG,CIN,BAL,3.0,34.0,-31.0,37.0
2008,13,REG,CLE,IND,6.0,10.0,-4.0,16.0
2008,13,REG,GB,CAR,31.0,35.0,-4.0,66.0
2008,13,REG,STL,MIA,12.0,16.0,-4.0,28.0
2008,13,REG,TB,NO,23.0,20.0,3.0,43.0
2008,13,REG,WAS,NYG,7.0,23.0,-16.0,30.0
2008,13,REG,SD,ATL,16.0,22.0,-6.0,38.0
2008,13,REG,NE,PIT,10.0,33.0,-23.0,43.0
2008,13,REG,NYJ,DEN,17.0,34.0,-17.0,51.0
2008,13,REG,OAK,KC,13.0,20.0,-7.0,33.0
2008,13,REG,MIN,CHI,34.0,14.0,20.0,48.0
2008,13,REG,HOU,JAX,30.0,17.0,13.0,47.0
2008,14,REG,SD,OAK,34.0,7.0,27.0,41.0
2008,14,REG,CHI,JAX,23.0,10.0,13.0,33.0
2008,14,REG,DET,MIN,16.0,20.0,-4.0,36.0
2008,14,REG,GB,HOU,21.0,24.0,-3.0,45.0
2008,14,REG,IND,CIN,35.0,3.0,32.0,38.0
2008,14,REG,NO,ATL,29.0,25.0,4.0,54.0
2008,14,REG,NYG,PHI,14.0,20.0,-6.0,34.0
2008,14,REG,TEN,CLE,28.0,9.0,19.0,37.0
2008,14,REG,BUF,MIA,3.0,16.0,-13.0,19.0
2008,14,REG,DEN,KC,24.0,17.0,7.0,41.0
2008,14,REG,SEA,NE,21.0,24.0,-3.0,45.0
2008,14,REG,SF,NYJ,24.0,14.0,10.0,38.0
2008,14,REG,ARI,STL,34.0,10.0,24.0,44.0
2008,14,REG,PIT,DAL,20.0,13.0,7.0,33.0
2008,14,REG,BAL,WAS,24.0,10.0,14.0,34.0
2008,14,REG,CAR,TB,38.0,23.0,15.0,61.0
2008,15,REG,CHI,NO,27.0,24.0,3.0,51.0
2008,15,REG,ATL,TB,13.0,10.0,3.0,23.0
2008,15,REG,CIN,WAS,20.0,13.0,7.0,33.0
2008,15,REG,HOU,TEN,13.0,12.0,1.0,25.0
2008,15,REG,IND,DET,31.0,21.0,10.0,52.0
2008,15,REG,JAX,GB,20.0,16.0,4.0,36.0
2008,15,REG,KC,SD,21.0,22.0,-1.0,43.0
2008,15,REG,MIA,SF,14.0,9.0,5.0,23.0
2008,15,REG,NYJ,BUF,31.0,27.0,4.0,58.0
2008,15,REG,STL,SEA,20.0,23.0,-3.0,43.0
2008,15,REG,ARI,MIN,14.0,35.0,-21.0,49.0
2008,15,REG,BAL,PIT,9.0,13.0,-4.0,22.0
2008,15,REG,CAR,DEN,30.0,10.0,20.0,40.0
2008,15,REG,OAK,NE,26.0,49.0,-23.0,75.0
2008,15,REG,DAL,NYG,20.0,8.0,12.0,28.0
2008,15,REG,PHI,CLE,30.0,10.0,20.0,40.0
2008,16,REG,JAX,IND,24.0,31.0,-7.0,55.0
2008,16,REG,DAL,BAL,24.0,33.0,-9.0,57.0
2008,16,REG,CLE,CIN,0.0,14.0,-14.0,14.0
2008,16,REG,DET,NO,7.0,42.0,-35.0,49.0
2008,16,REG,KC,MIA,31.0,38.0,-7.0,69.0
2008,16,REG,NE,ARI,47.0,7.0,40.0,54.0
2008,16,REG,STL,SF,16.0,17.0,-1.0,33.0
2008,16,REG,TB,SD,24.0,41.0,-17.0,65.0
2008,16,REG,TEN,PIT,31.0,14.0,17.0,45.0
2008,16,REG,DEN,BUF,23.0,30.0,-7.0,53.0
2008,16,REG,OAK,HOU,27.0,16.0,11.0,43.0
2008,16,REG,SEA,NYJ,13.0,3.0,10.0,16.0
2008,16,REG,MIN,ATL,17.0,24.0,-7.0,41.0
2008,16,REG,WAS,PHI,10.0,3.0,7.0,13.0
2008,16,REG,NYG,CAR,34.0,28.0,6.0,62.0
2008,16,REG,CHI,GB,20.0,17.0,3.0,37.0
2008,17,REG,ATL,STL,31.0,27.0,4.0,58.0
2008,17,REG,BUF,NE,0.0,13.0,-13.0,13.0
2008,17,REG,CIN,KC,16.0,6.0,10.0,22.0
2008,17,REG,GB,DET,31.0,21.0,10.0,52.0
2008,17,REG,HOU,CHI,31.0,24.0,7.0,55.0
2008,17,REG,IND,TEN,23.0,0.0,23.0,23.0
2008,17,REG,MIN,NYG,20.0,19.0,1.0,39.0
2008,17,REG,NO,CAR,31.0,33.0,-2.0,64.0
2008,17,REG,PIT,CLE,31.0,0.0,31.0,31.0
2008,17,REG,TB,OAK,24.0,31.0,-7.0,55.0
2008,17,REG,ARI,SEA,34.0,21.0,13.0,55.0
2008,17,REG,BAL,JAX,27.0,7.0,20.0,34.0
2008,17,REG,NYJ,MIA,17.0,24.0,-7.0,41.0
2008,17,REG,PHI,DAL,44.0,6.0,38.0,50.0
2008,17,REG,SF,WAS,27.0,24.0,3.0,51.0
2008,17,REG,SD,DEN,52.0,21.0,31.0,73.0
2008,18,WC,ARI,ATL,30.0,24.0,6.0,54.0
2008,18,WC,SD,IND,23.0,17.0,6.0,40.0
2008,18,WC,MIA,BAL,9.0,27.0,-18.0,36.0
2008,18,WC,MIN,PHI,14.0,26.0,-12.0,40.0
2008,19,DIV,TEN,BAL,10.0,13.0,-3.0,23.0
2008,19,DIV,CAR,ARI,13.0,33.0,-20.0,46.0
2008,19,DIV,NYG,PHI,11.0,23.0,-12.0,34.0
2008,19,DIV,PIT,SD,35.0,24.0,11.0,59.0
2008,20,CON,ARI,PHI,32.0,25.0,7.0,57.0
2008,20,CON,PIT,BAL,23.0,14.0,9.0,37.0
2008,21,SB,ARI,PIT,23.0,27.0,-4.0,50.0
2009,1,REG,PIT,TEN,13.0,10.0,3.0,23.0
2009,1,REG,ATL,MIA,19.0,7.0,12.0,26.0
2009,1,REG,BAL,KC,38.0,24.0,14.0,62.0
2009,1,REG,CAR,PHI,10.0,38.0,-28.0,48.0
2009,1,REG,CIN,DEN,7.0,12.0,-5.0,19.0
2009,1,REG,CLE,MIN,20.0,34.0,-14.0,54.0
2009,1,REG,HOU,NYJ,7.0,24.0,-17.0,31.0
2009,1,REG,IND,JAX,14.0,12.0,2.0,26.0
2009,1,REG,NO,DET,45.0,27.0,18.0,72.0
2009,1,REG,TB,DAL,21.0,34.0,-13.0,55.0
2009,1,REG,ARI,SF,16.0,20.0,-4.0,36.0
2009,1,REG,NYG,WAS,23.0,17.0,6.0,40.0
2009,1,REG,SEA,STL,28.0,0.0,28.0,28.0
2009,1,REG,GB,CHI,21.0,15.0,6.0,36.0
2009,1,REG,NE,BUF,25.0,24.0,1.0,49.0
2009,1,REG,OAK,SD,20.0,24.0,-4.0,44.0
2009,2,REG,ATL,CAR,28.0,20.0,8.0,48.0
2009,2,REG,DET,MIN,13.0,27.0,-14.0,40.0
2009,2,REG,GB,CIN,24.0,31.0,-7.0,55.0
2009,2,REG,JAX,ARI,17.0,31.0,-14.0,48.0
2009,2,REG,KC,OAK,10.0,13.0,-3.0,23.0
2009,2,REG,NYJ,NE,16.0,9.0,7.0,25.0
2009,2,REG,PHI,NO,22.0,48.0,-26.0,70.0
2009,2,REG,TEN,HOU,31.0,34.0,-3.0,65.0
2009,2,REG,WAS,STL,9.0,7.0,2.0,16.0
2009,2,REG,BUF,TB,33.0,20.0,13.0,53.0
2009,2,REG,SF,SEA,23.0,10.0,13.0,33.0
2009,2,REG,CHI,PIT,17.0,14.0,3.0,31.0
2009,2,REG,DEN,CLE,27.0,6.0,21.0,33.0
2009,2,REG,SD,BAL,26.0,31.0,-5.0,57.0
2009,2,REG,DAL,NYG,31.0,33.0,-2.0,64.0
2009,2,REG,MIA,IND,23.0,27.0,-4.0,50.0
2009,3,REG,BAL,CLE,34.0,3.0,31.0,37.0
2009,3,REG,DET,WAS,19.0,14.0,5.0,33.0
2009,3,REG,HOU,JAX,24.0,31.0,-7.0,55.0
2009,3,REG,MIN,SF,27.0,24.0,3.0,51.0
2009,3,REG,NE,ATL,26.0,10.0,16.0,36.0
2009,3,REG,NYJ,TEN,24.0,17.0,7.0,41.0
2009,3,REG,PHI,KC,34.0,14.0,20.0,48.0
2009,3,REG,STL,GB,17.0,36.0,-19.0,53.0
2009,3,REG,TB,NYG,0.0,24.0,-24.0,24.0
2009,3,REG,BUF,NO,7.0,27.0,-20.0,34.0
2009,3,REG,SEA,CHI,19.0,25.0,-6.0,44.0
2009,3,REG,CIN,PIT,23.0,20.0,3.0,43.0
2009,3,REG,OAK,DEN,3.0,23.0,-20.0,26.0
2009,3,REG,SD,MIA,23.0,13.0,10.0,36.0
2009,3,REG,ARI,IND,10.0,31.0,-21.0,41.0
2009,3,REG,DAL,CAR,21.0,7.0,14.0,28.0
2009,4,REG,CHI,DET,48.0,24.0,24.0,72.0
2009,4,REG,CLE,CIN,20.0,23.0,-3.0,43.0
2009,4,REG,HOU,OAK,29.0,6.0,23.0,35.0
2009,4,REG,IND,SEA,34.0,17.0,17.0,51.0
2009,4,REG,JAX,TEN,37.0,17.0,20.0,54.0
2009,4,REG,KC,NYG,16.0,27.0,-11.0,43.0
2009,4,REG,NE,BAL,27.0,21.0,6.0,48.0
2009,4,REG,WAS,TB,16.0,13.0,3.0,29.0
2009,4,REG,MIA,BUF,38.0,10.0,28.0,48.0
2009,4,REG,NO,NYJ,24.0,10.0,14.0,34.0
2009,4,REG,DEN,DAL,17.0,10.0,7.0,27.0
2009,4,REG,SF,STL,35.0,0.0,35.0,35.0
2009,4,REG,PIT,SD,38.0,28.0,10.0,66.0
2009,4,REG,MIN,GB,30.0,23.0,7.0,53.0
2009,5,REG,BAL,CIN,14.0,17.0,-3.0,31.0
2009,5,REG,BUF,CLE,3.0,6.0,-3.0,9.0
2009,5,REG,CAR,WAS,20.0,17.0,3.0,37.0
2009,5,REG,DET,PIT,20.0,28.0,-8.0,48.0
2009,5,REG,KC,DAL,20.0,26.0,-6.0,46.0
2009,5,REG,NYG,OAK,44.0,7.0,37.0,51.0
2009,5,REG,PHI,TB,33.0,14.0,19.0,47.0
2009,5,REG,STL,MIN,10.0,38.0,-28.0,48.0
2009,5,REG,SF,ATL,10.0,45.0,-35.0,55.0
2009,5,REG,ARI,HOU,28.0,21.0,7.0,49.0
2009,5,REG,DEN,NE,20.0,17.0,3.0,37.0
2009,5,REG,SEA,JAX,41.0,0.0,41.0,41.0
2009,5,REG,TEN,IND,9.0,31.0,-22.0,40.0
