SEASON,SNAPSHOT_DATE,WEEK,TEAM,TEAM_NAME,PLAYER_ID,PLAYER,POSITION,PREV_TEAM,TRANSACTION_TYPE,DESCRIPTION,SOURCE
2026,2026-08-12,33,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Waived DT PJ Mustipher.,espn_transactions_api
2026,2026-08-11,33,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Released DT PJ Mustipher from injured reserve with a settlement.,espn_transactions_api
2026,2026-08-11,33,ATL,Atlanta Falcons,,,,,SIGNING,Signed TE Nick Muse and RB Trey Sermon.,espn_transactions_api
2026,2026-08-12,33,ATL,Atlanta Falcons,,,,,WAIVE_RELEASE,Reverted DT Le'Meke Brockington and S Malik Verdon to injured reserve after they cleared waivers.,espn_transactions_api
2026,2026-08-10,33,ATL,Atlanta Falcons,,,,,WAIVE_RELEASE,Reinstated RT Jawaan Taylor from the active/PUP list. Signed DE Cameron Sample. Waived LS Phil Florenzo. Waived/injured OL Jack Nelson.,espn_transactions_api
2026,2026-08-10,33,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Signed G Joshua Gray. Waived TE Chamon Metayer. Reverted LB Nick Hampton and WR Malick Meiga to injured reserve after they cleared waivers.,espn_transactions_api
2026,2026-08-12,33,CHI,Chicago Bears,,,,,WAIVE_RELEASE,Waived S Brandon Hill.,espn_transactions_api
2026,2026-08-11,33,CHI,Chicago Bears,,,,,WAIVE_RELEASE,Signed OL Wesley French to a contract. Waived DB Brandon Hill.,espn_transactions_api
2026,2026-08-10,33,CHI,Chicago Bears,,,,,WAIVE_RELEASE,Signed WR Ray-Ray McCloud III. Waived/injured WR Kyron Hudson.,espn_transactions_api
2026,2026-08-12,33,DET,Detroit Lions,,,,,WAIVE_RELEASE,Waived TE Miles Kitselman.,espn_transactions_api
2026,2026-08-10,33,DET,Detroit Lions,,,,,WAIVE_RELEASE,Signed QB Joshua Dobbs to a one-year contract. Released TE Anthony Firkser. Waived DB De'Shawn Rucker. Placed DT Aidan Keanaaina on injured reserve.,espn_transactions_api
2026,2026-08-12,33,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Waived G Karsen Barnhart and TE Drew Biber.,espn_transactions_api
2026,2026-08-11,33,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Signed Ss Trey Dean III and Tra Fluellen. Released TE Drew Biber and G Karsen Barnhart.,espn_transactions_api
2026,2026-08-10,33,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Claimed WR Chris Hilton Jr. off waivers from Washington. Reverted DBs Johnathan Baldwin and Marlon Jones to injured reserve after they cleared waivers.,espn_transactions_api
2026,2026-08-10,33,LAR,Los Angeles Rams,,,,,WAIVE_RELEASE,Signed CB Zech McPhearson. Waived DB Drey Norwood.,espn_transactions_api
2026,2026-08-12,33,MIN,Minnesota Vikings,,,,,WAIVE_RELEASE,Signed RB Jermar Jefferson. Waived RB Jordan Mims.,espn_transactions_api
2026,2026-08-12,33,NO,New Orleans Saints,,,,,SIGNING,Signed DT Kahlil Saunders.,espn_transactions_api
2026,2026-08-10,33,NYG,New York Giants,,,,,WAIVE_RELEASE,Signed DB J.T. Woods. Released DT Sam Roberts.,espn_transactions_api
2026,2026-08-10,33,PHI,Philadelphia Eagles,,,,,WAIVE_RELEASE,"Signed DT David Blay Jr., RB Ja'Quinden Jackson and OLB Tarron Jackson. Waived G Jaeden Roberts and TE Dae'Quan Wright. Placed RB Elijah Mitchell on injured reserve.",espn_transactions_api
2026,2026-08-11,33,SEA,Seattle Seahawks,,,,,SIGNING,Reinstated S Nick Emmanwori from the active/PUP list. Signed LB Aaron Smith. Placed FB Robbie Ouzts on injured reserve.,espn_transactions_api
2026,2026-08-12,33,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,"Signed CB Eli Apple, RB Zamir White and DE Xavier Thomas. Waived LB Junior Bergen and WR Jack Bouwmeester.",espn_transactions_api
2026,2026-08-10,33,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed OL Doug Kramer Jr. Released OL Nick Zakelj.,espn_transactions_api
2026,2026-08-10,33,TB,Tampa Bay Buccaneers,,,,,SIGNING,Signed CB Roman Parodie. Placed DB Kemon Hall on injured reserve.,espn_transactions_api
2026,2026-08-08,32,ARI,Arizona Cardinals,,,,,RESERVE_MOVE,Placed S Joey Blount and TE Kenny Yeboah on injured reserve.,espn_transactions_api
2026,2026-08-09,32,ARI,Arizona Cardinals,,,,,SIGNING,Signed TE Shawn Bowman and LB Eugene Asante.,espn_transactions_api
2026,2026-08-05,32,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Waived DB Jaden Davis.,espn_transactions_api
2026,2026-08-04,32,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Claimed RB Evan Hull off waivers from Houston and DT Cam Horsley off waivers from Tennessee. Waived DT Coziah Izzard and WR Tejhuan Palmer.,espn_transactions_api
2026,2026-08-03,32,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Claimed RB Evan Hull off waivers from Houston and DT Cam Horsley off waivers from Tennessee. Waived DT Coziah Izzard and WR Tejhuan Palmer.,espn_transactions_api
2026,2026-08-08,32,ATL,Atlanta Falcons,,,,,OTHER,Activated DL Zach Harrison from the non-football injury list.,espn_transactions_api
2026,2026-08-04,32,ATL,Atlanta Falcons,,,,,SIGNING,Signed DT Marlon Tuipulotu. Placed LB DeAngelo Malone on the active/PUP list.,espn_transactions_api
2026,2026-08-07,32,ATL,Atlanta Falcons,,,,,WAIVE_RELEASE,Signed WR Kristian Wilkerson to a contract. Released LB Troy Andersen.,espn_transactions_api
2026,2026-08-03,32,CAR,Carolina Panthers,,,,,OTHER,Reinstated DT Bobby Brown III from the active/non-football injury list.,espn_transactions_api
2026,2026-08-04,32,CAR,Carolina Panthers,,,,,SIGNING,Announced the retirement of DT LaBryan Ray. Signed WRs Roc Taylor and Elijah Cooks.,espn_transactions_api
2026,2026-08-09,32,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Signed QB Kyle Trask and LB Jeremiah Moon. Waived/injured LBs Nick Hampton and Malick Meiga.,espn_transactions_api
2026,2026-08-06,32,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Waived/injured WR Ainas Smith. Released G Saahdiq Charles with an injury settlement.,espn_transactions_api
2026,2026-08-05,32,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Signed T Jake Curhan and DT Parker Petersen. Placed G Saahdiq Charles on injured reserve. Reverted WR Ainias Smith to injured reserve after he cleared waivers.,espn_transactions_api
2026,2026-08-05,32,CHI,Chicago Bears,,,,,OTHER,Reinstated LB T.J. Edwards from the active/non-football injury list.,espn_transactions_api
2026,2026-08-07,32,CHI,Chicago Bears,,,,,SIGNING,Signed DB Xavier Woods to a contract. Placed DB Dallis Flowers on injured reserve.,espn_transactions_api
2026,2026-08-04,32,CHI,Chicago Bears,,,,,SIGNING,Signed DB Marlen Sewell. Placed DL Jonathan Garvin on injured reserve.,espn_transactions_api
2026,2026-08-09,32,CHI,Chicago Bears,,,,,WAIVE_RELEASE,Waived LS Luke Elkin. Placed RB KC Eziomume and S Gervarrius Owens on injured reserve. Signed CB Beanie Bishop Jr.,espn_transactions_api
2026,2026-08-08,32,CHI,Chicago Bears,,,,,WAIVE_RELEASE,Signed DBs Brandon Hill and William Wright. Waived DBs K.C. Eziomume and Gervarrius Owens.,espn_transactions_api
2026,2026-08-09,32,DAL,Dallas Cowboys,,,,,WAIVE_RELEASE,Waived RB Dominic Richardson and DE Charles Snowden.,espn_transactions_api
2026,2026-08-08,32,DAL,Dallas Cowboys,,,,,WAIVE_RELEASE,Signed RB Jashaun Corbin. Waived RB Dominic Richardson and DE Charles Snowden.,espn_transactions_api
2026,2026-08-07,32,DAL,Dallas Cowboys,,,,,WAIVE_RELEASE,Signed RB Jashaun Corbin to a contract. Waived RB Dominic Richardson.,espn_transactions_api
2026,2026-08-03,32,DAL,Dallas Cowboys,,,,,WAIVE_RELEASE,Signed OL Sebastian Gutierrez. Reverted OLB Charles Snowden to injured reserve after he cleared waivers.,espn_transactions_api
2026,2026-08-04,32,DET,Detroit Lions,,,,,SIGNING,Re-signed TE Zach Horton. Placed TE Anthony Firkser on injured reserve. Signed RB Raheem Blackshear.,espn_transactions_api
2026,2026-08-09,32,DET,Detroit Lions,,,,,WAIVE_RELEASE,Released TE Nick Muse. Placed QB Teddy Bridgewater on the reserve/retired list. Signed LB Amen Ogbongbemiga and DB Ryan Cooper Jr.,espn_transactions_api
2026,2026-08-08,32,DET,Detroit Lions,,,,,WAIVE_RELEASE,Reverted DB De'Shawn Rucker to injured reserve after clearing waivers.,espn_transactions_api
2026,2026-08-07,32,DET,Detroit Lions,,,,,WAIVE_RELEASE,Waived/injured CB De'Shawn Rucker. Signed DL Ben Stille to a contract.,espn_transactions_api
2026,2026-08-05,32,DET,Detroit Lions,,,,,WAIVE_RELEASE,Reinstated TE Tyler Conklin from the active/PUP list. Signed WR Tarik Black. Placed TE Miles Kitselman on injured reserve. Reverted WR Lawrence Keys to injured reserve after he cleared waivers.,espn_transactions_api
2026,2026-08-03,32,DET,Detroit Lions,,,,,WAIVE_RELEASE,Signed TE Nick Muse. Released WR Tarik Black.,espn_transactions_api
2026,2026-08-03,32,GB,Green Bay Packers,,,,,OTHER,Reinstated T Brant Banks from the active/PUP list.,espn_transactions_api
2026,2026-08-09,32,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Signed WR Kisean Johnson. Claimed WR Chris Hilton Jr. off waivers from Washington. Waived/injured S Johnathan Baldwin II and CB Marlon Jones.,espn_transactions_api
2026,2026-08-05,32,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Reverted TEs Luke Lachey and R.J. Maryland to injured reserve after they cleared waivers.,espn_transactions_api
2026,2026-08-04,32,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Signed TEs McCallan Castles and Drew Biber. Waived/injured TEs Luke Lachey and RJ Maryland.,espn_transactions_api
2026,2026-08-05,32,LAR,Los Angeles Rams,,,,,OTHER,Reinstated DB Al'zillion Hamilton from the active/PUP list.,espn_transactions_api
2026,2026-08-09,32,LAR,Los Angeles Rams,,,,,RESERVE_MOVE,Placed S Drey Norwood on injured reserve.,espn_transactions_api
2026,2026-08-07,32,LAR,Los Angeles Rams,,,,,SIGNING,Signed DE Daniel Rickert to a contract.,espn_transactions_api
2026,2026-08-08,32,LAR,Los Angeles Rams,,,,,WAIVE_RELEASE,Waived DB Drey Norwood.,espn_transactions_api
2026,2026-08-05,32,NO,New Orleans Saints,,,,,OTHER,Reinstated DT Keeshawn Silver from the active/PUP list.,espn_transactions_api
2026,2026-08-09,32,NO,New Orleans Saints,,,,,WAIVE_RELEASE,Waived DT Zxavian Harris.,espn_transactions_api
2026,2026-08-08,32,NO,New Orleans Saints,,,,,WAIVE_RELEASE,"Reverted DT Keeshawn Silver to injured reserve after clearing waivers. Signed LB Deion Jones, DT Brien Taylor, and DE Malakai Williams. Waived DT Zxavian Harris.",espn_transactions_api
2026,2026-08-07,32,NO,New Orleans Saints,,,,,WAIVE_RELEASE,Claimed DE Garrett Nelson off waivers from Seattle. Placed DT Bryan Bresee on injured reserve. Waived DT Keeshawn Silver.,espn_transactions_api
2026,2026-08-08,32,NYG,New York Giants,,,,,WAIVE_RELEASE,Reverted DB Jarrick Bernard-Converse to injured reserve after clearing waivers. Signed G Brenden Jaimes.,espn_transactions_api
2026,2026-08-06,32,NYG,New York Giants,,,,,WAIVE_RELEASE,Signed FB Grant Finley to a contract. Waived TE Tyler Moore.,espn_transactions_api
2026,2026-08-05,32,NYG,New York Giants,,,,,WAIVE_RELEASE,Signed CBs D.J. James and David Long Jr. Placed DT Roy Robertson-Harris on injured reserve. Waived/injured WR Beaux Collins.,espn_transactions_api
2026,2026-08-05,32,PHI,Philadelphia Eagles,,,,,SIGNING,Signed WR Brandon Hayes.,espn_transactions_api
2026,2026-08-06,32,SEA,Seattle Seahawks,,,,,SIGNING,Signed FB Brock Lampe and RB TJ Harden to contracts.,espn_transactions_api
2026,2026-08-09,32,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Waived LB Power Echols.,espn_transactions_api
2026,2026-08-08,32,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Reverted LB Joseph Vaughn to injured reserve after clearing waivers. Signed RB Justin Jones. Waived LB Power Echols.,espn_transactions_api
2026,2026-08-07,32,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Signed LB Power Echols to a contract. Waived LB Joseph Vaughn.,espn_transactions_api
2026,2026-08-04,32,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Signed OLB Garrett Nelson. Waived WR Kyre Duplessis.,espn_transactions_api
2026,2026-08-06,32,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed OL Kion Smith to a one-year contract. Waived WR Colton Dowell.,espn_transactions_api
2026,2026-08-05,32,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed WR KhaDarel Hodge and LB Ogbonnia Okoronkwo. Released DT Kevin Givens and DE Cameron Sample.,espn_transactions_api
2026,2026-08-03,32,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Reverted DE Mikail Kamara to injured reserve after he cleared waivers.,espn_transactions_api
2026,2026-07-31,31,ARI,Arizona Cardinals,,,,,SIGNING,Signed CB Quinton Newsome to a contract. Placed CB Jaden Davis on injured reserve.,espn_transactions_api
2026,2026-08-01,31,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Signed DL Broderic Martin. Placed DL P.J. Mustipher on injured reserve. Waived RB Chris Collier.,espn_transactions_api
2026,2026-08-01,31,ATL,Atlanta Falcons,,,,,SIGNING,"Signed G Matthew Bergeron to a 4-year, $96M contract extension.",espn_transactions_api
2026,2026-07-29,31,ATL,Atlanta Falcons,,,,,SIGNING,Signed QB Cooper Rush to a contract.,espn_transactions_api
2026,2026-07-30,31,ATL,Atlanta Falcons,,,,,WAIVE_RELEASE,Released DT Ross Blacklock. Signed LB Josh Woods to a contract.,espn_transactions_api
2026,2026-07-28,31,CAR,Carolina Panthers,,,,,OTHER,Activated CB Jaycee Horn from the active/non-football injury list.,espn_transactions_api
2026,2026-07-29,31,CAR,Carolina Panthers,,,,,SIGNING,Signed WR Casey Washington to a contract.,espn_transactions_api
2026,2026-07-31,31,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Placed WR Chris Brazzell on injured reserve. Signed TE Chamon Metayer to a contract. Waived,espn_transactions_api
2026,2026-07-30,31,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Signed WR Gabriel Benyard to a contract. Waived DT Parker Petersen.,espn_transactions_api
2026,2026-07-29,31,CHI,Chicago Bears,,,,,OTHER,Reinstated DL Montez Sweat from the active/non-football illness list.,espn_transactions_api
2026,2026-07-28,31,CHI,Chicago Bears,,,,,OTHER,Placed DB Elijah Hicks on the active/PUP list. Placed DL Montez Sweat on the active/non-football illness list.,espn_transactions_api
2026,2026-08-02,31,DAL,Dallas Cowboys,,,,,WAIVE_RELEASE,Signed T Sebastian Gutierrez. Waived DE Charles Snowden.,espn_transactions_api
2026,2026-08-02,31,DET,Detroit Lions,,,,,OTHER,Reinstated DB Christian Izien from the active/non-football injury list.,espn_transactions_api
2026,2026-08-01,31,DET,Detroit Lions,,,,,SIGNING,Signed LB Devin White to a 1-year contract.,espn_transactions_api
2026,2026-07-27,31,DET,Detroit Lions,,,,,SIGNING,Signed LB Troy Reeder to a contract.,espn_transactions_api
2026,2026-07-31,31,DET,Detroit Lions,,,,,WAIVE_RELEASE,Signed TE Anthony Fisker to a contract. Waived TE Zach Horton. Activated G Christian Mahogany from the non-football injury list.,espn_transactions_api
2026,2026-07-28,31,DET,Detroit Lions,,,,,WAIVE_RELEASE,Released DL Jay Tufele. Placed DB Christian Izien on the active/non-football illness list. Placed OL Christian Mahogany on the active/non-football injury list.,espn_transactions_api
2026,2026-08-02,31,GB,Green Bay Packers,,,,,OTHER,Reinstated DB Kamal Hadden from the active/PUP list.,espn_transactions_api
2026,2026-07-29,31,GB,Green Bay Packers,,,,,OTHER,Reinstated G Aaron Banks and DT Nazir Stackhouse from the active/PUP list. Placed WR Brenden Rice on the active/non-football injury list.,espn_transactions_api
2026,2026-07-27,31,GB,Green Bay Packers,,,,,SIGNING,"Signed DT Devonte Wyatt to a contract extension. Placed RB Chris Brooks on the NFI list. Placed G Aaron Banks, CB Kamal Hadden, DT Javon Hargrave and TEs Tucker Kraft and Luke Musgrave on the PUP list.",espn_transactions_api
2026,2026-07-31,31,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Signed LS Cal Adomitis and WR Kaden Prather to contracts. Released K Lenny Krieg. Waived/injured WR Brenden Rice. Activated TE Tucker Kraft from the PUP list.,espn_transactions_api
2026,2026-07-28,31,GB,Green Bay Packers,,,,,WAIVE_RELEASE,"Signed K Lenny Krieg and TE Thomas Yassmin. Released EDGE Dante Barnett and K Lucas Havrisik. Placed Ts Brant Banks, LS Matt Orzech, LB Micah Parsons, DE Jordon Riley and DT Nazir Stackhouse on the active/PUP list.",espn_transactions_api
2026,2026-07-28,31,LAR,Los Angeles Rams,,,,,SIGNING,Signed G Blake Hance to a contract.,espn_transactions_api
2026,2026-07-27,31,LAR,Los Angeles Rams,,,,,SIGNING,Signed DB Alex Cook and G Bill Murray to contracts.,espn_transactions_api
2026,2026-07-28,31,MIN,Minnesota Vikings,,,,,SIGNING,Signed S Jamal Adams and RB Jordan Mims to contracts. Signed T Brian O'Neill to a four-year contract extension through the 2030 season.,espn_transactions_api
2026,2026-08-02,31,MIN,Minnesota Vikings,,,,,WAIVE_RELEASE,Signed CB Jarod Washington. Waived RB Kejon Owens.,espn_transactions_api
2026,2026-07-27,31,MIN,Minnesota Vikings,,,,,WAIVE_RELEASE,Waived LB Keli Lawson and WR Luke Wysong. Placed RB Kejon Owens on the NFI list.,espn_transactions_api
2026,2026-07-31,31,NO,New Orleans Saints,,,,,OTHER,Activated TE Cody Hardy from the non-football illness list.,espn_transactions_api
2026,2026-08-02,31,NO,New Orleans Saints,,,,,RESERVE_MOVE,Placed WR Ja'Lynn Polk on the reserve/retired list.,espn_transactions_api
2026,2026-07-28,31,NO,New Orleans Saints,,,,,WAIVE_RELEASE,"Signed DB Mike Reid. Waived DB Beanie Bishop. Placed DTs Keeshawn Silver and WR Mason Tipton on the PUP list. Placed DT Zxavian Harris, and TE Cody Hardy active/non-football injury.",espn_transactions_api
2026,2026-07-28,31,NYG,New York Giants,,,,,SIGNING,Activated TE Thomas Fidone II and DT Sam Roberts from the active/PUP list. Signed DT Marlon Davidson and TE Tyler Moore.,espn_transactions_api
2026,2026-07-30,31,NYG,New York Giants,,,,,WAIVE_RELEASE,Signed LB Anfernee Orji to a contract. Waived DL Ben Barten.,espn_transactions_api
2026,2026-08-02,31,PHI,Philadelphia Eagles,,,,,WAIVE_RELEASE,Waived DE Ta'Quon Graham.,espn_transactions_api
2026,2026-07-30,31,SEA,Seattle Seahawks,,,,,SIGNING,Activated DT Deven Eastern from the NFI list. Signed WR Kyre Duplessis to a contract.,espn_transactions_api
2026,2026-08-02,31,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Reverted LB Ja'Markis Weston to injured reserve after he cleared waivers.,espn_transactions_api
2026,2026-08-01,31,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Signed LB Joseph Vaughn. Waived LB Ja'Markis Weston.,espn_transactions_api
2026,2026-07-28,31,SEA,Seattle Seahawks,,,,,WAIVE_RELEASE,Waived RB Kenny McIntosh.,espn_transactions_api
2026,2026-08-02,31,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed RB Khalil Herbert and DE Titus Leo. Released DB Eli Apple. Waived DE Mikail Kamara.,espn_transactions_api
2026,2026-08-01,31,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Placed WR Ricky Pearsall on season-ending injured reserve. Signed WR Deebo Samuel. Reverted TE Tanner McLachlan to injured reserve after clearing waivers.,espn_transactions_api
2026,2026-07-31,31,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed TE Josiah Deguara and WR Tenton Irwin to a one-year contracts. Waived DB Derrick Canteen and TE Tanner McLachlan. Activated DL Alfred Collins from the PUP list.,espn_transactions_api
2026,2026-07-30,31,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Reverted DE William Bradley-King and LB Andrew Farmer to injured reserve after they cleared waivers.,espn_transactions_api
2026,2026-07-29,31,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed DLs Quinton Bell and K.J. Henry to one-year contracts. Waived/injured DLs William Bradley-King and Andrew Farmer II.,espn_transactions_api
2026,2026-07-27,31,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Waived DL Evan Anderson.,espn_transactions_api
2026,2026-07-31,31,TB,Tampa Bay Buccaneers,,,,,OTHER,Reverted DT Haggai Chisom Ndubuisi to the PUP list.,espn_transactions_api
2026,2026-07-30,31,TB,Tampa Bay Buccaneers,,,,,WAIVE_RELEASE,Signed CB Ifeatu Melifonwu and DT Travis Shaw to contracts. Waived DT Haggai Chisom Ndubuisi.,espn_transactions_api
2026,2026-07-29,31,TB,Tampa Bay Buccaneers,,,,,WAIVE_RELEASE,Signed DT Travis Shaw. Waived DT Haggai Chisom Ndubuisi.,espn_transactions_api
2026,2026-07-28,31,TB,Tampa Bay Buccaneers,,,,,WAIVE_RELEASE,Waived DB Ja'Qurious Conley. Placed DB Chase Lucas and DT Haggai Chisom Ndubuisi on the active/PUP list.,espn_transactions_api
2026,2026-07-23,30,ARI,Arizona Cardinals,,,,,OTHER,"Placed OT Paris Johnson, TE Tip Reiman, OLB Josh Sweat and CB Garrett Williams on the PUP list.",espn_transactions_api
2026,2026-07-22,30,ARI,Arizona Cardinals,,,,,SIGNING,Signed QB Carson Beck to a rookie contract. Placed DT Kaleb Proctor on injured reserve. Signed DT Coziah Izzard to a contract.,espn_transactions_api
