Team,Season,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,passing_interceptions,sacks_suffered,sack_yards_lost,passing_cpoe,passing_10,passing_16,passing_20,passing_40,rushing_10,rushing_12,rushing_20,rushing_40,receiving_10,receiving_16,receiving_20,receiving_40,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
NYG,2006,1361,317,550,3405.0,27,19.0,26.0,193.0,7,1,4577.0,1363.0,170.0,-10.93543722938568,0,12.720446250384619,0.952255867552956,486,2307.0,14,7.0,3.0,128.0,-2.7484171577429457,0,317,325,3405.0,26,5.0,3.0,2060.0,1363.0,170.0,252.36212513800962,0,160.08784447403852,17.0,17.0,37.4,0.0,1003.4,1320.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2007,1855,374,662,4233.0,29,21.0,37.0,269.0,10,6,5922.0,1600.0,213.0,-24.063870911587575,0,16.093754491085473,1.4911877102362112,586,2565.0,19,13.0,5.0,140.0,-5.68089894298747,0,374,375,4233.0,29,3.0,2.0,2631.0,1600.0,213.0,335.8035736370662,0,98.15674666328657,20.0,20.0,44.0,1.0,1191.1200000000001,1565.1200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2008,1535,313,520,3522.0,23,12.0,28.0,176.0,5,2,4711.0,1298.0,184.0,43.250155509619944,1,14.959603574692483,1.9826315195348698,534,2656.0,19,7.0,1.0,137.0,14.987991223112596,0,313,313,3522.0,23,3.0,1.0,2224.0,1298.0,184.0,298.2719698624646,1,145.60027851759648,17.0,17.0,37.4,1.0,1080.68,1393.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2009,1446,338,542,4246.0,28,14.0,32.0,227.0,9,6,4781.0,1875.0,194.0,89.9610445161667,0,20.075838562375306,3.2489535908954106,443,1837.0,14,12.0,7.0,103.0,-36.907260292393815,0,338,534,4246.0,28,4.0,1.0,4757.0,1866.0,194.0,151.45841157132855,0,73.19741803198247,16.0,16.0,35.2,1.0,1092.14,1430.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2010,1312,339,539,4002.0,31,25.0,16.0,117.0,5,3,4991.0,1611.0,192.0,43.21750294362546,0,12.875841339120035,1.7519749687767159,480,2200.0,17,12.0,11.0,112.0,-63.76106250517033,1,339,534,4002.0,31,3.0,2.0,4946.0,1611.0,192.0,73.62218757029741,0,57.30859191136072,16.0,16.0,35.2,0.0,1112.28,1451.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2011,2261,465,752,6152.0,38,17.0,39.0,274.0,7,4,7127.0,2582.0,277.0,135.87031258448928,0,18.05547629956377,2.8093432002680605,523,1893.0,19,7.0,1.0,105.0,-64.41533319769147,4,465,744,6152.0,38,3.0,2.0,7049.0,2582.0,277.0,212.6361201584937,0,20.083700343948255,20.0,20.0,44.0,0.0,1504.58,1969.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2012,1399,323,539,3967.0,26,15.0,20.0,142.0,5,1,5132.0,1406.0,187.0,56.602434252741816,0,27.743245208999603,1.922212559086701,409,1862.0,18,6.0,5.0,103.0,-2.2643789231650366,1,323,535,3967.0,26,0.0,0.0,5083.0,1406.0,187.0,94.24965838861333,0,116.00513952140548,16.0,16.0,35.2,1.0,1075.58,1398.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2013,1382,325,567,3875.0,18,29.0,40.0,287.0,4,1,5372.0,1490.0,176.0,-59.53432665751099,0,16.448683066718853,0.5576060665050694,381,1332.0,11,12.0,7.0,77.0,-80.62633375056254,1,325,560,3875.0,18,4.0,3.0,5364.0,1490.0,176.0,-6.464797375872893,0,86.2519115953928,16.0,16.0,35.199999999999996,1.0,849.7,1174.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2014,1381,383,607,4470.0,30,14.0,30.0,198.0,8,4,5023.0,1981.0,218.0,64.64183932520103,0,18.704717076192974,2.0132278597107343,449,1603.0,13,1.0,0.0,83.0,-57.08259835200134,0,383,599,4470.0,30,6.0,6.0,4988.0,1981.0,218.0,99.97041625757123,0,45.8175245754696,16.0,16.0,35.199999999999996,0.0,1116.1,1499.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2015,1544,392,623,4500.0,36,14.0,27.0,157.0,8,3,4709.0,2113.0,208.0,62.41986116923445,0,17.405225098424715,2.089832686258728,403,1609.0,5,4.0,2.0,76.0,-46.541900584601784,1,392,615,4504.0,36,5.0,2.0,4717.0,2117.0,208.0,118.07843664806602,0,112.02575768531602,16.0,16.0,35.199999999999996,2.0,1153.3,1545.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2016,1533,400,642,4326.0,27,17.0,24.0,152.0,8,5,5163.0,2140.0,202.0,-12.817264302436177,0,14.882911671662306,0.9720851799424779,415,1482.0,6,2.0,1.0,76.0,-62.005032179665626,0,400,641,4326.0,27,7.0,4.0,5167.0,2140.0,202.0,31.109526684181382,0,60.507587040798654,17.0,17.0,37.4,1.0,1011.84,1411.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2017,1413,373,608,3680.0,20,14.0,35.0,201.0,13,7,4391.0,1727.0,178.0,-73.66082943699615,0,14.521685737031113,0.5020978812202752,394,1549.0,6,5.0,1.0,66.0,-53.669813312381216,1,373,603,3680.0,20,1.0,0.0,4350.0,1727.0,178.0,11.763874416859082,0,113.00398413932902,16.0,16.0,35.199999999999996,0.0,864.1,1237.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2018,1406,382,583,4405.0,23,12.0,47.0,358.0,7,4,4373.0,2200.0,208.0,30.609429217604266,3,20.95959482362222,1.622370046993298,354,1650.0,13,0.0,0.0,71.0,-8.906853887141743,1,382,574,4405.0,23,3.0,1.0,4300.0,2200.0,208.0,119.65405293790262,3,90.44721093460707,16.0,16.0,35.199999999999996,0.0,1069.7,1451.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2019,1237,376,607,4070.0,30,17.0,43.0,339.0,14,9,4889.0,1812.0,187.0,-48.38841088283362,2,15.490087892418881,0.9515421741170377,362,1685.0,11,8.0,4.0,89.0,-21.407020198723778,0,376,588,4070.0,30,5.0,2.0,4721.0,1813.0,187.0,68.80762868902974,2,95.30188100131696,16.0,16.0,35.199999999999996,1.0,1054.3,1430.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2020,1517,321,517,3336.0,12,11.0,50.0,310.0,9,5,3991.0,1264.0,178.0,-33.85327110437499,2,14.727169104860767,0.9219539221368074,399,1768.0,13,5.0,3.0,91.0,-20.365699570535945,0,321,500,3336.0,12,3.0,2.0,3911.0,1264.0,178.0,55.79291100362366,2,162.85993227304692,16.0,16.0,35.199999999999996,0.0,807.84,1128.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2021,1683,351,593,3463.0,15,20.0,38.0,267.0,12,6,4363.0,1621.0,171.0,-131.1479566302411,1,18.755171036757716,0.5355068177601174,419,1688.0,8,4.0,2.0,90.0,-38.10357024139816,3,351,564,3463.0,15,4.0,2.0,4112.0,1621.0,171.0,-25.523966156993282,1,25.684795387113994,17.0,17.0,37.4,0.0,801.62,1152.6200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2022,1810,385,582,3867.0,19,7.0,57.0,312.0,6,3,3749.0,1931.0,193.0,8.399047389616683,3,22.911017125416063,2.30013265042976,570,2779.0,24,5.0,1.0,166.0,44.161427315197486,0,385,548,3867.0,19,4.0,3.0,3535.0,1931.0,193.0,98.71651908315546,3,105.62434630190562,19.0,19.0,41.8,0.0,1137.28,1522.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2023,1564,338,518,3351.0,15,12.0,85.0,465.0,5,1,3786.0,1601.0,141.0,-109.18800819481375,0,21.818002815387857,1.168552228925022,454,1874.0,10,8.0,3.0,97.0,-67.19274832808959,1,338,485,3351.0,15,3.0,1.0,3599.0,1601.0,141.0,35.081644750838855,0,167.41060361097348,17.0,17.0,37.4,1.0,840.5400000000001,1178.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2024,1387,366,591,3521.0,15,13.0,48.0,293.0,8,4,4019.0,1737.0,170.0,-92.46662862966379,1,17.2478194487992,1.3648700094262882,424,1783.0,13,6.0,5.0,104.0,-28.013763415283847,0,366,554,3521.0,15,3.0,0.0,3867.0,1737.0,170.0,30.82044176394624,1,48.84834891705106,17.0,17.0,37.4,2.0,871.24,1237.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYG,2025,4897,323,526,3703.0,21,0.0,0.0,0.0,5,2,4473.0,1767.0,160.0,6.615660495767449,2,18.824888930845326,0.0,511,2195.0,22,5.0,2.0,141.0,14.640233598655975,1,323,503,3703.0,21,3.0,2.0,4312.0,1767.0,160.0,82.42191073067954,2,100.95111207071997,17.0,16.37387728915177,36.96171410240624,1.0,1063.92,1386.92,10.0,48.0,-229.0,-114.6517050488836,141.0,76.0,52.0,9.0,59.0,38.0,10.0,0.0,141.0,76.0,52.0,9.0,627.0,24.0,476.0,90.0,377.0,9.0,38.0,258.0,96.0,9.0,226.0,77.0,0.0,0.0,0.0,0.0,5.0,-4.0,6.0,47.0,1.0,114.0,1000.0,11.0,3.0,2.0,14.0,7.0,26.0,223.0,70.0,1942.0,23.0,26.0,3.0,0.0,410.0,10.5,1.0,8.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,731.0,148.0,0.0,36.0,41.0,4.0,1.0,13.966666666666667,0.0,0.0,0.0,0.0,0.0,59.0,0.0,874.0,2627.0,17.0,6.0,4.0,4.0,18.0,27.0,368.0,2.0,2179.0
NYJ,2006,1576,337,529,3651.0,18,17.0,36.0,221.0,6,5,3992.0,1571.0,173.0,9.470603804220252,0,15.849939703128102,1.9108660101991732,508,1809.0,15,6.0,2.0,102.0,-52.5460021924842,0,337,337,3642.0,18,3.0,1.0,2080.0,1562.0,173.0,273.6869011227115,0,178.4973101344724,17.0,17.0,37.4,2.0,923.14,1260.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,2007,1132,310,512,3331.0,15,19.0,53.0,316.0,6,1,4155.0,1316.0,173.0,-53.123336362140684,1,16.382317970882983,1.2004564442655705,446,1701.0,6,8.0,2.0,92.0,-34.68171445052842,0,310,310,3331.0,15,2.0,2.0,2015.0,1316.0,173.0,245.6330939790603,1,116.25895572097083,16.0,16.0,35.199999999999996,4.0,802.44,1112.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,2008,1316,347,529,3516.0,22,23.0,30.0,213.0,5,2,4133.0,1668.0,186.0,17.805311110528777,1,15.274412532614615,1.9203889368857916,422,2004.0,20,9.0,2.0,94.0,13.515550204733927,1,347,349,3511.0,22,3.0,2.0,1843.0,1658.0,186.0,288.88371076996924,1,89.08073633400763,16.0,16.0,35.199999999999996,1.0,986.14,1333.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
